,caption,image_path,label
233,A photograph of the damage caused to Mexico Beach by Hurricane Michael in October 2018.,images/false_87.jpg,out-of-context
234,A photograph shows a bleeding Nolan Ryan pitching in the aftermath of an accident in a game against the Kansas City Royals in 1990.,images/true_88.jpg,true
235,A photograph shows a bleeding Nolan Ryan pitching in the aftermath of an on-field fight with Robin Ventura.,images/true_88.jpg,miscaptioned
236,"A photograph shows a woman recruit of the Somali Army checking her automatic weapon at a military training campus at Halane, Mogadishu, on Feb. 25, 1978.",images/true_89.jpg,true
237,A photograph shows U.S. Representative Ilhan Omar training in Jihad Academy.,images/true_89.jpg,miscaptioned
238,"A photograph shows a woman recruit of the Somali Army checking her automatic weapon at a military training campus at Halane, Mogadishu, on Feb. 25, 1978.",images/false_89.jpg,out-of-context
239,A long exposure photograph of an ingloo that is illuminated by a flashlight inside of it.,images/true_90.jpg,true
240,A photograph shows an igloo that is illuminated by a fire built inside of it.,images/true_90.jpg,miscaptioned
241,A long exposure photograph of an ingloo that is illuminated by a flashlight inside of it.,images/false_90.jpg,out-of-context
242,"A photograph of a homeless encampment in San Jose, California, southeast of San Francisco.",images/true_91.jpg,true
243,"A photograph of a homeless encampment in San Francisco, California, an effect of big government policies by House Speaker Nancy Pelosi.",images/true_91.jpg,miscaptioned
244,"A photograph of a homeless encampment in San Jose, California, southeast of San Francisco.",images/false_91.jpg,out-of-context
245,"Photograph shows House Speaker Nancy Pelosi and 13 members of Congress in Ghana, marked the 400-year anniversary of the first slave ships' arrival in the U.S.",images/true_92.jpg,true
246,Photograph shows Democratic members of the U.S. House of Representatives vacationing in Italy with tax player money.,images/true_92.jpg,miscaptioned
247,"Photograph shows House Speaker Nancy Pelosi and 13 members of Congress in Ghana, marked the 400-year anniversary of the first slave ships' arrival in the U.S.",images/false_92.jpg,out-of-context
248,"Image shows an archaeologist excavating the remains of a woolly mammoth that was found at a quarry site near Paris, France in November 2012.",images/true_93.jpg,true
249,Image shows a 5-meter-tall (approximately 16.5 feet) human skeleton unearthed that was discovered near the ancient ruins of the only megalithic civilization ever discovered in Australia in July 2015.,images/true_93.jpg,miscaptioned
250,"Image shows an archaeologist excavating the remains of a woolly mammoth that was found at a quarry site near Paris, France in November 2012.",images/false_93.jpg,out-of-context
251,'Keep NYC Trash free' posters by street artist Winston Tseng depicting people wearing 'Make America Great Again' hats.,images/true_94.jpg,true
252,'Keep NYC Trash free' posters by NYC's sanitation department depicting people wearing 'Make America Great Again' hats and carrying Bibles.,images/true_94.jpg,miscaptioned
253,'Keep NYC Trash free' posters by street artist Winston Tseng depicting people wearing 'Make America Great Again' hats.,images/false_94.jpg,out-of-context
254,Image shows a 'We plan to cut all homeless people in half by 2025' sign created by street artist who goes by the name of Foka Wolf.,images/true_95.jpg,true
255,Image shows signs posted by the UK Conservative Party vowing 'We plan to cut all homeless people in half by 2025',images/true_95.jpg,miscaptioned
256,Image shows a 'We plan to cut all homeless people in half by 2025' sign created by street artist who goes by the name of Foka Wolf.,images/false_95.jpg,out-of-context
257,A photograph shows three U.S. women's soccers players after visiting the Jewish heritage museum in New York City.,images/true_96.jpg,true
258,U.S. women's soccer player giving the Nazi salute in front of a Jewish heritage museum in New York City.,images/true_96.jpg,miscaptioned
259,A photograph shows three U.S. women's soccers players after visiting the Jewish heritage museum in New York City.,images/false_96.jpg,out-of-context
260,"A photograph shows columns of tanks taking part in the U.S. military tanks parade near Capitol Building, Washington DC in 1974.",images/true_97.jpg,true
261,A photograph shows columns of tanks taking part in President John Kennedy's inaugural parade.,images/true_97.jpg,miscaptioned
262,A German-English dictionary used as part of a crystallization experiment by Catherine McEver in 2014.,images/true_98.jpg,true
263,A photograph shows an encrusted but readable Bible found at the bottom of the ocean.,images/true_98.jpg,miscaptioned
264,A German-English dictionary used as part of a crystallization experiment by Catherine McEver in 2014.,images/false_98.jpg,out-of-context
265,Photograph shows an artistic project created to 'shock and inform' viewers about the dangers of plastic surgery.,images/true_99.jpg,true
266,"Photograph shows a 68-year-old woman, human 'Barbie Doll', after a number of botched surgeries.",images/true_99.jpg,miscaptioned
267,Photograph shows an artistic project created to 'shock and inform' viewers about the dangers of plastic surgery.,images/false_99.jpg,out-of-context
268,Photograph of U.S. President Joe Biden holding hands in solidarity with U.S. Senator Robert Byrd.,images/false_100.jpg,out-of-context
269,Photographs show children at an immigrant detention center sleeping with aluminum blankets during U.S. President Barack Obama's administration in 2015.,images/false_101.jpg,out-of-context
270,A photograph of a modern artwork created in 2014 by the artist Kimball explored the character of Batman through the lens of Mexican creativity.,images/true_102.jpg,true
271,A photograph shows an ancient sculpture resembling the pop culture superhero character of Batman.,images/true_102.jpg,miscaptioned
272,An image of a 12-year-old girl in Brazil with an enlarged liver and spleen.,images/true_103.jpg,true
273,A 9-year-old girl who was impregnated by a Muslim man.,images/true_103.jpg,miscaptioned
274,"A photogram shows a pile of rubbish left in Hyde Park in the aftermath of a celebration for 420, a marijuana-centric holiday.",images/true_104.jpg,true
275,"A photograph shows a pile of rubbish left in Hyde Park by global-warming protesters in April, 2019.",images/true_104.jpg,miscaptioned
276,"A map documents a wide range of nefarious activity, such as vandalism, theft, and arson, that occurred at both churches and cemeteries over an apparent span of two years.",images/true_105.jpg,true
277,A map shows all of the churches that were destroyed in France in the last four years.,images/true_105.jpg,miscaptioned
278,"A map documents a wide range of nefarious activity, such as vandalism, theft, and arson, that occurred at both churches and cemeteries over an apparent span of two years.",images/false_105.jpg,out-of-context
279,A photograph taken in 2012 by Steve Klein depicts Brad Pitt dressed like Bob Marley.,images/true_106.jpg,true
280,A photograph shows Brad Pitt in costume as Bob Marley in preparation for an upcoming biopic.,images/true_106.jpg,miscaptioned
281,A photograph taken in 2012 by Steve Klein depicts Brad Pitt dressed like Bob Marley.,images/false_106.jpg,out-of-context
282,A photograph shows piles of money thrown in a gutter in Venezuela of an older and now invalid form of currency that was tossed aside after the looting of a bank.,images/true_107.jpg,true
283,"A photograph shows piles of money thrown in a gutter in Venezuela, money made worthless due to socialism.",images/true_107.jpg,miscaptioned
284,An image of a toy called 'Abortion Barbie' that was created by an artist to make a politican point against former Texas state senator Wendy Davis.,images/true_108.jpg,true
285,"An image shows product by toy company Mattel called 'Abortion Barbie' that has a cut-out midsection revealing a black fetus doll inside, a light-skinned fetus doll beside her, and a life-size pair of scissors.",images/true_108.jpg,miscaptioned
286,An image of a toy called 'Abortion Barbie' that was created by an artist to make a politican point against former Texas state senator Wendy Davis.,images/false_108.jpg,out-of-context
287,A photograph of Quran stained with the blood claimed to be of children massacred in a US drone strike in Somalia that destroyed a Qur'an school and a Hospital in September 2018,images/false_109.jpg,out-of-context
288,A photograph captures a 7-year-old girl feeling embarrassed for making several mistakes during her participating in a Quran recital competition.,images/true_110.jpg,true
289,A photograph shows a 7-year-old girl that forced into marriage by Muslims.,images/true_110.jpg,miscaptioned
290,A photograph captures a 7-year-old girl feeling embarrassed for making several mistakes during her participating in a Quran recital competition.,images/false_110.jpg,out-of-context
291,A photograph shows Joe Biden kissing his grandson at the funeral of Beau Biden.,images/false_111.jpg,out-of-context
292,"A photograph captures a protest by a group of Pakistani refugees who had made their way to Lesbos island, Greece, in March 2016.",images/true_112.jpg,true
293,A photograph captures a male-only refugee caravan approaching the border between the United States and Mexico in February 2019.,images/true_112.jpg,miscaptioned
294,"A photograph captures a protest by a group of Pakistani refugees who had made their way to Lesbos island, Greece, in March 2016.",images/false_112.jpg,out-of-context
295,"A photograph captures a cruise ship starting up its turbines before dropping anchor, stiring sand and mud from the bottom of the water, causing the brown clouds visible in the water.",images/true_113.jpg,true
296,A photograph captures a cruise ship dumping human waste near a coastal city.,images/true_113.jpg,miscaptioned
297,"A photograph captures a cruise ship starting up its turbines before dropping anchor, stiring sand and mud from the bottom of the water, causing the brown clouds visible in the water.",images/false_113.jpg,out-of-context
298,A photograph shows an extra from the film Dunkirk doing a 'dab' in the summer of 2016.,images/true_114.jpg,true
299,A photograph shows a soldier doing the 'world's first dab' in 1932.,images/true_114.jpg,miscaptioned
300,A photograph shows an extra from the film Dunkirk doing a 'dab' in the summer of 2016.,images/false_114.jpg,out-of-context
301,"A photograph shows 'Osman the Pelican' that befriended a stray on in Erdek, Turkey, circa 2007.",images/true_115.jpg,true
302,A photograph shows 'Petey the Pelican' that befriended a stray dog that was hanging out in the docks.,images/true_115.jpg,miscaptioned
303,"A photograph shows 'Osman the Pelican' that befriended a stray on in Erdek, Turkey, circa 2007.",images/false_115.jpg,out-of-context
304,A photograph shows Migrant Cubans using mobile phones inside the migrant shelter 'Casa del Migrante' in Mexico. They only have one hour of cell phone usage for security purposes.,images/true_116.jpg,true
305,"A photograph of Central American asylum seekers using mobile phones, which calls into question how they pay for those services.",images/true_116.jpg,miscaptioned
306,A photograph shows Migrant Cubans using mobile phones inside the migrant shelter 'Casa del Migrante' in Mexico. They only have one hour of cell phone usage for security purposes.,images/false_116.jpg,out-of-context
307,A photograph shows personnel of the U.S. Customs and Border Protection who have been injured from being struck in the face and head in 2013 in Texas.,images/true_117.jpg,true
308,"A photograph shows a U.S. Border Patrol agent who was injured by a thrown rock from the other side of the border, in November 2018 in California.",images/true_117.jpg,miscaptioned
309,A photograph shows personnel of the U.S. Customs and Border Protection who have been injured from being struck in the face and head in 2013 in Texas.,images/false_117.jpg,out-of-context
310,A photograph shows dozens of guitars that were damaged during Typhoon Mangkhut in the Guangdong province of southern China in September 2018.,images/true_118.jpg,true
311,A photograph shows a graveyard of guitars confiscated by law enforcement from street musicians in Brazil.,images/true_118.jpg,miscaptioned
312,A photograph shows dozens of guitars that were damaged during Typhoon Mangkhut in the Guangdong province of southern China in September 2018.,images/false_118.jpg,out-of-context
313,A photograph showing a puppet known as 'Paula the Polar Bear' exiting a tram in the Czech Republic city of Brno during a 'Save the Arctic' campaign by Greenpeace.,images/true_119.jpg,true
314,A photograph showing a polar bear taking public transportation in Russia.,images/true_119.jpg,miscaptioned
315,A photograph showing a puppet known as 'Paula the Polar Bear' exiting a tram in the Czech Republic city of Brno during a 'Save the Arctic' campaign by Greenpeace.,images/false_119.jpg,out-of-context
316,"A photograph shows a man in a polar bear costume being arrested during Flood Wall Street, an environmental protest staged in downtown Manhattan in 2014.",images/true_120.jpg,true
317,A photograph shows a man in a polar bear costume being arrested for tearing apart tents of Black Friday campers.,images/true_120.jpg,miscaptioned
318,"A photograph shows a man in a polar bear costume being arrested during Flood Wall Street, an environmental protest staged in downtown Manhattan in 2014.",images/false_120.jpg,out-of-context
319,"A photograph shows morning commuters driving in San Diego during the Skirball fire near Bel-Air, California, in December 2017.",images/true_121.jpg,true
320,A photograph shows highway traffic along a large California wildfire in November 2018.,images/true_121.jpg,miscaptioned
321,"A photograph shows morning commuters driving in San Diego during the Skirball fire near Bel-Air, California, in December 2017.",images/false_121.jpg,out-of-context
322,"A photograph shows a fawn and a bobcat huddled together at the 'Animal Rescue Team' fascility during the Jesusita wildfire near Santa Barbara, California in May 2009.",images/true_122.jpg,true
323,A photograph shows a fawn and a bobcat huddled together during the California Camp Fire of November 2018.,images/true_122.jpg,miscaptioned
324,"A photograph shows a fawn and a bobcat huddled together at the 'Animal Rescue Team' fascility during the Jesusita wildfire near Santa Barbara, California in May 2009.",images/false_122.jpg,out-of-context
325,A photograph shows former president Barack Obama visiting Arlington National Cemetery during Veterans Day in 2009.,images/true_123.jpg,true
326,A photograph shows former president Barack Obama visiting Arlington National Cemetery alone in the rain in November 2018.,images/true_123.jpg,miscaptioned
327,A photograph shows former president Barack Obama visiting Arlington National Cemetery during Veterans Day in 2009.,images/false_123.jpg,out-of-context
328,A photograph shows a protester standing on a U.S. flag. at the University of Wisconsin-Milwaukee before the campaign appearance of candidate Donald Trump in April 2016.,images/true_124.jpg,true
329,A photograph shows a member of the October 2018 Central American migrant caravan urinating on an U.S. flag.,images/true_124.jpg,miscaptioned
330,A photograph shows a protester standing on a U.S. flag. at the University of Wisconsin-Milwaukee before the campaign appearance of candidate Donald Trump in April 2016.,images/false_124.jpg,out-of-context
331,A photograph shows an Immigrant at the 'Customs and Border Protection' facility in South Texas with a case of scabies on June 2014.,images/true_125.jpg,true
332,A photograph shows an Immigrant who crossed the United States’ southern border with a case of smallpox on October 2018.,images/true_125.jpg,miscaptioned
333,A photograph shows an Immigrant at the 'Customs and Border Protection' facility in South Texas with a case of scabies on June 2014.,images/false_125.jpg,out-of-context
334,"Image from surveillance video shows a group of plain clothed police officers shooting an armed robber in a pharmacy in Brazil, 2017.",images/true_126.jpg,true
335,"Image from surveillance video shows a group of customers shooting an armed robber in a store in USA, 2017.",images/true_126.jpg,miscaptioned
336,"Image from surveillance video shows a group of plain clothed police officers shooting an armed robber in a pharmacy in Brazil, 2017.",images/false_126.jpg,out-of-context
337,"A photograph shows protestors dragging a police officer in Acapulco, Mexico in November 2014.",images/true_127.jpg,true
338,A photograph shows members of a migrant caravan dragging a police officer through the street in October 2018.,images/true_127.jpg,miscaptioned
339,"A photograph shows protestors dragging a police officer in Acapulco, Mexico in November 2014.",images/false_127.jpg,out-of-context
340,A photograph shows a family of Honduran caravan members resting in front of a tent provided by the Red Cross Societies of Honduras in October 2018.,images/true_128.jpg,true
341,A photograph shows a family of Honduran caravan members resting in front of a tent provided by the American Red Cross in October 2018.,images/true_128.jpg,miscaptioned
342,A photograph shows a family of Honduran caravan members resting in front of a tent provided by the Red Cross Societies of Honduras in October 2018.,images/false_128.jpg,out-of-context
343,A photograph shows trash that was left behind by a caravan of refugees near the Austria-Germany border in September 2015.,images/true_129.jpg,true
344,A photograph shows trash that was left behind by a caravan of refugees traveling from Honduras to the United States in October 2018.,images/true_129.jpg,miscaptioned
345,A photograph shows trash that was left behind by a caravan of refugees near the Austria-Germany border in September 2015.,images/false_129.jpg,out-of-context
346,"An image shows migrants ride on top of a northern bound train toward the US-Mexico border in Juchitan, southern Mexico in April 2013.",images/false_130.jpg,out-of-context
347,"Photograph shows protestor burning a Trump flag during an anti-Trump riot in Albuquerque, New Mexico, in May 2016.",images/true_131.jpg,true
348,"Photograph shows members of a migrant caravan burning the U.S. flag while on their way to the U.S., taken in October 2018.",images/true_131.jpg,miscaptioned
349,A photograph shows the parade held in honor of the Cleveland Cavaliers' winning the NBA Championship in 2016.,images/true_132.jpg,true
350,A photograph shows thousands of people gathered for a political rally featuring Senator Ted Cruz and President Donald Trump in Texas.,images/true_132.jpg,miscaptioned
351,A photograph shows the parade held in honor of the Cleveland Cavaliers' winning the NBA Championship in 2016.,images/false_132.jpg,out-of-context
352,Photograph shows an injured police officer after altercations between police officers and protesters in Mexico in October 2012.,images/true_133.jpg,true
353,Photograph shows police officers who were brutalized by members of a migrant caravan in October 2018.,images/true_133.jpg,miscaptioned
354,Photograph shows an injured police officer after altercations between police officers and protesters in Mexico in October 2012.,images/false_133.jpg,out-of-context
355,"Image shows members of a migrant caravan in Guatemala who were given some money to help them get by, en route to the United States.",images/true_134.jpg,true
356,Image shows a group of people in Honduras being paid by George Soros to join a migrant caravan and storm the United States border.,images/true_134.jpg,miscaptioned
357,"Image shows members of a migrant caravan in Guatemala who were given some money to help them get by, en route to the United States.",images/false_134.jpg,out-of-context
358,A photograph shows a storm approaching Pensacola Beach in July 2018.,images/true_135.jpg,true
359,"A photograph shows Hurricane Michael approaching Panama City, Florida, on 10 October 2018.",images/true_135.jpg,miscaptioned
360,A photograph shows a storm approaching Pensacola Beach in July 2018.,images/false_135.jpg,out-of-context
361,A digitally created image by the artist Nickolay Lamm shoes a flooded runway to illustrate the effect that unchecked climate change could have on coastal parts of the United States.,images/true_136.jpg,true
362,A photograph shows a flooded runway at Northwest Florida Beaches International Airport during Hurricane Michael in October 2018.,images/true_136.jpg,miscaptioned
363,A digitally created image by the artist Nickolay Lamm shoes a flooded runway to illustrate the effect that unchecked climate change could have on coastal parts of the United States.,images/false_136.jpg,out-of-context
364,"A group of bikers in Boulevard Peripherique in Paris, France in 2016.",images/true_137.jpg,true
365,An image shows the group 'Bikers for Trump' on their way to Washington D.C. to support Brett Kavanaugh's confirmation hearing and demand the resignation of Sen. Feinsten.,images/true_137.jpg,miscaptioned
366,"A group of bikers in Boulevard Peripherique in Paris, France in 2016.",images/false_137.jpg,out-of-context
367,A small parade by member of the LGBT community on the day before New York City's official annual gay pride parade in 2013.,images/true_138.jpg,true
368,A photograph of a group of unusually dressed people walking down the street (including a man in a yellow bikini and heels) protesting President Trump September 2018.,images/true_138.jpg,miscaptioned
369,A small parade by member of the LGBT community on the day before New York City's official annual gay pride parade in 2013.,images/false_138.jpg,out-of-context
370,A photographs shows a mining lift crammed full of Italian workers who were channel into the Belgian labor market in ealy 1920s.,images/true_139.jpg,true
371,A photograph shows a mining lift crammed full of Irish slaves in America.,images/true_139.jpg,miscaptioned
372,A photographs shows a mining lift crammed full of Italian workers who were channel into the Belgian labor market in ealy 1920s.,images/false_139.jpg,out-of-context
373,A woman holding a 'Not My President' sign in a protest against president Donald Trump in New York City on 12 November 2016.,images/true_140.jpg,true
374,Christine Blasey Ford holding a sign reading 'Not My President' at an anti-Trump protest.,images/true_140.jpg,miscaptioned
375,A woman holding a 'Not My President' sign in a protest against president Donald Trump in New York City on 12 November 2016.,images/false_140.jpg,out-of-context
376,Photographs show a group of pigs on a flooded farm after Hurricane Floyd in September 1999.,images/true_141.jpg,true
377,Photographs show a group of pigs on a flooded farm after Hurricane Florence in September 2018.,images/true_141.jpg,miscaptioned
378,Photographs show a group of pigs on a flooded farm after Hurricane Floyd in September 1999.,images/false_141.jpg,out-of-context
379,Photographs document CNN's Anderson Cooper shows the variations of depths in the water after Hurricane Ike in September 2008.,images/true_142.jpg,true
380,Photographs document CNN's Anderson Cooper faking the depths of Hurricane Florence floodwaters in September 2018.,images/true_142.jpg,miscaptioned
381,Artist Kelsey Amy created a pair of custom Nike Monarchs that were hand-painted to look like as if they had been burned.,images/true_143.jpg,true
382,Nike released a line of sneakers designed to look as if they had been burned in order get back at consumers who destroyed their products in protest.,images/true_143.jpg,miscaptioned
383,Artist Kelsey Amy created a pair of custom Nike Monarchs that were hand-painted to look like as if they had been burned.,images/false_143.jpg,out-of-context
384,A photograph shows police officers escorting a group of convicts at a sentencing rally in China in 2004.,images/true_144.jpg,true
385,A photograph shows 26 corrupt politicians shortly before they were executed in China in 2018.,images/true_144.jpg,miscaptioned
386,A composite photograph documenting the evolution of a single tornado in Kansas in 2016.,images/true_145.jpg,true
387,"An image showing multiple tornadoes touching down simultaneously in Minneola, Kansas.",images/true_145.jpg,miscaptioned
388,A composite photograph documenting the evolution of a single tornado in Kansas in 2016.,images/false_145.jpg,out-of-context
389,"A photograph of Franklin D. Roosevelt Jounior, son of the 32nd President of the United States in the late 1930s [colorized].",images/true_146.jpg,true
390,"A photograph shows a young Franklin Delano Roosevelt, the 32nd President of the United States.",images/true_146.jpg,miscaptioned
391,"A photograph of Franklin D. Roosevelt Jounior, son of the 32nd President of the United States in the late 1930s [colorized].",images/false_146.jpg,out-of-context
392,"Image from a video shows students vandalising the cafeteria at Tshwane University of Technology in Pretoria, South Africa during a protest against fee hikes and inadequate funding, in November 2015.",images/true_147.jpg,true
393,Image from a video shows a group of refugees looting a cafe in Spain in August 2018.,images/true_147.jpg,miscaptioned
394,"Image from a video shows students vandalising the cafeteria at Tshwane University of Technology in Pretoria, South Africa during a protest against fee hikes and inadequate funding, in November 2015.",images/false_147.jpg,out-of-context
395,An image shows a group of antifa protesters beating a right-wing activist in Berkeley during an alt-right rally in August 2017.,images/true_148.jpg,true
396,An image shows Antifa members beating up an individual during an August 2018 alt-right protest in Washington D.C.,images/true_148.jpg,miscaptioned
397,An image shows a group of antifa protesters beating a right-wing activist in Berkeley during an alt-right rally in August 2017.,images/false_148.jpg,out-of-context
398,"Α photograph taken in 2009 during a Tea Party protest in West Palm Beach, Florida, in which parents brought their kids for a mock arrest to demonstrate how they are being saddled with debt from government spending.",images/true_149.jpg,true
399,A photograph shows ICE (Immigration and Customs Enforcement) agents handcuffing and arresting immigrant children as part of the Trump administration's controversial 'zero tolerance' policy.,images/true_149.jpg,miscaptioned
400,"Α photograph taken in 2009 during a Tea Party protest in West Palm Beach, Florida, in which parents brought their kids for a mock arrest to demonstrate how they are being saddled with debt from government spending.",images/false_149.jpg,out-of-context
401,"Photograph of a 66-year-old Colombian voluntarily remained buried up to her neck in the ground for days on end in July 2003, as a protest over the government's failure to relocate 150 displaced persons to a safer part of the city of Cali.",images/true_150.jpg,true
402,"Photograph of a woman buried in the ground up to her neck, being fed water from a spoon just before being stoned to death in Iran.",images/true_150.jpg,miscaptioned
403,"Photograph of a 66-year-old Colombian voluntarily remained buried up to her neck in the ground for days on end in July 2003, as a protest over the government's failure to relocate 150 displaced persons to a safer part of the city of Cali.",images/false_150.jpg,out-of-context
404,A photograph by UNICEF of a little girl in front of a herd of sheep in Morocco on 15 June 2005.,images/true_151.jpg,true
405,A photograph shows the former French Education Minister Najat Vallaud-Belkacem as a young girl in Morocco.,images/true_151.jpg,miscaptioned
406,A photograph by UNICEF of a little girl in front of a herd of sheep in Morocco on 15 June 2005.,images/false_151.jpg,out-of-context
407,Photograph show a car whose parts melted from the intense heat caused by nearby fire at a construction site in Arizona.,images/true_152.jpg,true
408,Photograph show a car that started to melt due to extremely hot weather in Arizona in the summer of 2018.,images/true_152.jpg,miscaptioned
409,Photograph show a car whose parts melted from the intense heat caused by nearby fire at a construction site in Arizona.,images/false_152.jpg,out-of-context
410,"A photograph shows an optical illusion on the floor designed by Casa Ceramica, a tile company in the United Kingdom, and is located at the entrance of their showroom.",images/true_153.jpg,true
411,A photograph shows an optical illusion on the floor of a school hallway that was designed to prevent children from running.,images/true_153.jpg,miscaptioned
412,"A photograph shows Cuban Elian Gonzalez refugee in a bedroom closet with Donato Dalrymple, one of the two men who rescued the boy from the sea, as federal agents enter the Little Havana home of Elian's relatives in 2000.",images/true_154.jpg,true
413,A photograph shows a Border Patrol agent following President Donald Trump's order to forcibly separate a child from his family in June 2018.,images/true_154.jpg,miscaptioned
414,"A photograph shows Cuban Elian Gonzalez refugee in a bedroom closet with Donato Dalrymple, one of the two men who rescued the boy from the sea, as federal agents enter the Little Havana home of Elian's relatives in 2000.",images/false_154.jpg,out-of-context
415,"A photograph depicts a small boy being held in a cage during a protest staged in front of Dallas City Hall to call attention to the Trump administration's practice of separating families and confining undocumented children, taken on 10 June 2018.",images/true_155.jpg,true
416,"A photograph depicts a small boy who was detained by ICE (Immigration and Customs Enforcement) and is being held in a cage, taken in 2018.",images/true_155.jpg,miscaptioned
417,"A photograph depicts a small boy being held in a cage during a protest staged in front of Dallas City Hall to call attention to the Trump administration's practice of separating families and confining undocumented children, taken on 10 June 2018.",images/false_155.jpg,out-of-context
418,"A photograph shows a mother cheetah attempting to teach her cubs how to kill prey, then eventually dispatching a captured impala when her inexperienced cubs proved they weren't yet up to the task of strangling it themselves.",images/true_156.jpg,true
419,A photograph shows a mother deer who allowed herself to be captured by cheetahs so her offspring could escape.,images/true_156.jpg,miscaptioned
420,"A photograph shows a mother cheetah attempting to teach her cubs how to kill prey, then eventually dispatching a captured impala when her inexperienced cubs proved they weren't yet up to the task of strangling it themselves.",images/false_156.jpg,out-of-context
421,"A photograph captures a massive multi-day traffic jam in China, from the infamous August 2010 China National Highway 110 traffic tie-up.",images/true_157.jpg,true
422,A photograph shows millions of Germans abandoning their cars in protest over high gasoline prices in 2017.,images/true_157.jpg,miscaptioned
423,"A photograph captures a massive multi-day traffic jam in China, from the infamous August 2010 China National Highway 110 traffic tie-up.",images/false_157.jpg,out-of-context
424,"A photograph shows a swimming instructor and a woman at Midland Beach in Staten Island, New York in 1898.",images/true_158.jpg,true
425,A photograph shows Nikola Tesla working as a swim instructor on a New York beach near the end of the 19th century.,images/true_158.jpg,miscaptioned
426,"A photograph shows a swimming instructor and a woman at Midland Beach in Staten Island, New York in 1898.",images/false_158.jpg,out-of-context
427,Image decpits members of the Air Force Officers’ Spouses’ Club taken at the annual Joint Armed Forces of Washington Luncheon (JAFOWL) on April 24.,images/true_159.jpg,true
428,"Image depicts a military spouses gathering at the White House, and no people of color were included.",images/true_159.jpg,miscaptioned
429,Image decpits members of the Air Force Officers’ Spouses’ Club taken at the annual Joint Armed Forces of Washington Luncheon (JAFOWL) on April 24.,images/false_159.jpg,out-of-context
430,Ukrainian strongman Dmytro Vasilievich Khaladzhi - a power-lifting champion - carrying a horse.,images/true_160.jpg,true
431,A man carried his horse for three miles after it was bitten by a venomous snake.,images/true_160.jpg,miscaptioned
432,Ukrainian strongman Dmytro Vasilievich Khaladzhi - a power-lifting champion - carrying a horse.,images/false_160.jpg,out-of-context
433,An image of a movable painted model of a giant hornet created by Japanese artist 'Mushibuchi'.,images/true_161.jpg,true
434,"An image shows an Asian giant hornet, a large insect with a potentially deadly sting.",images/true_161.jpg,miscaptioned
435,"A photograph shows an art installation of a dead whale choked by plastics, created by Greenpeace to 'underscore the massive problem of plastics pollution in the ocean' in Philippines in May 2017.",images/true_162.jpg,true
436,A photograph shows a dead sperm whale that washed ashore after swallowing 64 pounds of plastic debris and other trash.,images/true_162.jpg,miscaptioned
437,"A photograph shows an art installation of a dead whale choked by plastics, created by Greenpeace to 'underscore the massive problem of plastics pollution in the ocean' in Philippines in May 2017.",images/false_162.jpg,out-of-context
438,"Arnold Schwarzenegger in a sleeping bag  was taken in January 2016, while the Hollywood star was shooting a film in Columbus, Ohio.",images/true_163.jpg,true
439,"Arnold Schwarzenegger slept in a sleeping bag outside a hotel he had once opened, because staff refused to give him a free room.",images/true_163.jpg,miscaptioned
440,A photograph shows an 18-year-old Angela Merkel with her friends at a New Year's Eve party in Berlin in 1972.,images/true_164.jpg,true
441,"A photograph shows German Chancellor Angela Merkel, UK Prime Minister Theresa May, and Lithuanian President Dalia Grybauskaitė together at a party as teenagers.",images/true_164.jpg,miscaptioned
442,A photograph shows an 18-year-old Angela Merkel with her friends at a New Year's Eve party in Berlin in 1972.,images/false_164.jpg,out-of-context
443,A photograph shows Tariq Ali and Vanessa Redgrave headlining a protest against the Vietnam War on 17 March 1968.,images/true_165.jpg,true
444,A photograph shows Stephen Hawking at a Vietnam War protest in 1968.,images/true_165.jpg,miscaptioned
445,A photograph shows Tariq Ali and Vanessa Redgrave headlining a protest against the Vietnam War on 17 March 1968.,images/false_165.jpg,out-of-context
446,A photograph from the Spanish Civil War where Ernest Hemingway can be seen in the background.,images/true_166.jpg,true
447,A photograph from the Spanish Civil War shows famed authors George Orwell and Ernest Hemingway in close proximity.,images/true_166.jpg,miscaptioned
448,A photograph from the Spanish Civil War where Ernest Hemingway can be seen in the background.,images/false_166.jpg,out-of-context
449,President Trump follows Japan's Prime Minister Shinzo Abe in dumping fish food into the koi pond.,images/true_167.jpg,true
450,President Trump ignored instructions from Japan's Prime Minister Shinzo Abe and impatiently dumped fish food into a koi pond.,images/true_167.jpg,miscaptioned
451,President Trump follows Japan's Prime Minister Shinzo Abe in dumping fish food into the koi pond.,images/false_167.jpg,out-of-context
452,"A photograph shows a school lunch that was served to a student in Chickasha, Oklahoma, in 2014, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/true_168.jpg,true
453,"A photograph shows a meal served by the Red Cross to victims of Hurricane Harvey in Texas in September 2017, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/true_168.jpg,miscaptioned
454,"A photograph shows a school lunch that was served to a student in Chickasha, Oklahoma, in 2014, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/false_168.jpg,out-of-context
455,Image of President Barack Obama and his family serving meals to homeless U.S. military veterans during an event at St. Luke's Methodist Church in Washington D.C. on 25 November 2015.,images/true_169.jpg,true
456,Image of former President Barack Obama was in Houston serving food to people affected by Hurricane Harvey in August 2017.,images/true_169.jpg,miscaptioned
